11227.741700416482,1579300.338288317
10465.591011793644,1681550.340479505
10519.513147745787,1647727.557440635
10631.946438756706,1640800.345992960
10881.784855169832,1608410.117298906
11112.271134954994,1579756.08953457
10784.91223125432,1636266.99378719
10841.445852167568,1626902.981846065
11012.948037810253,1591674.5569829
10991.891767082288,1600509.101211997
10801.75242638901,1631616.257107897
10833.648558160574,1629134.513544929
11000.425896856339,1597670.230564286
11010.802512411765,1593042.457842936
