11310.681634395296,1572290.806107427
10512.56522506647,1671906.332867293
10704.75651727873,1630980.232981451
10681.587498387711,1659806.08443736
10929.932696780961,1602446.626013039
10999.383736884974,1596819.983622000
10918.05606399144,1622787.581261122
10857.935358570798,1630314.189487990
11058.708469168256,1588128.337999360
10586.779209567385,1665953.513360485
11222.878081828072,1576293.611150195
11132.974722315263,1585635.388071566
11183.824488138764,1580551.288227558
10646.133118302672,1662531.910647221
10865.465456725085,1623166.869043041
