11254.634536591573,1565811.197126374
10390.516331367506,1670007.10087978
11059.57226988669,1581294.018963264
10786.737275398644,1631423.618712738
10693.950669250042,1645183.862198580
10602.287311078931,1648486.670233208
10565.549294351998,1667865.15699123
10810.69306433882,1615128.21340238
10895.048835726426,1603560.98892167
10518.398599078371,1668241.728243293
11043.958183550301,1597395.135377096
10876.517073860061,1613328.496821364
10986.668188219108,1602089.708892763
11027.675947255175,1599818.721057245
