11231.004994243702,1571212.341241044
10454.642864844667,1691561.52959342
10498.712407241132,1655578.603392045
10904.263049804995,1601181.516941138
10626.95123614773,1649181.12520242
10635.333260253963,1634798.364590507
11079.027576424969,1598522.673018649
10765.308552362265,1632093.48225513
11089.350765348887,1592177.06009334
11175.783420184476,1579616.735507119
10825.059864645538,1609185.197582187
10781.589782909763,1623491.245036637
10819.517423987281,1614417.73495552
11175.893096566775,1577347.05551639
