10546.009149112082,1683115.67515018
11287.002235258236,1568662.16494141
11030.20657726995,1588598.784755541
10546.787090256395,1644850.923418930
10885.313996974595,1604484.893896397
11184.039649300594,1583032.022115906
10721.320287413919,1644057.514209625
11203.660455037005,1575277.654129449
10835.694156349324,1620664.604869243
11264.583029659707,1573650.25172928
10786.233472613787,1629533.915247255
10768.541168086738,1635664.05894158
10827.652553851276,1626590.002376717
10860.7982467122,1611303.437705435
10751.684764511161,1641183.648850868
10862.424313449446,1608314.991933657
