10388.871034156344,1698512.998720840
11425.686802853901,1534168.810411615
10586.109897814647,1671331.026953410
11045.706007320761,1585816.77597573
11202.260108353235,1561918.024621709
11384.161266775023,1552130.491797307
10649.774992215132,1633682.05158050
11191.48328058228,1576763.01433740
10709.459258290713,1621755.203247578
10638.701830420621,1662990.128131339
10831.00631874163,1616635.02054261
10950.209183167195,1598792.784966716
10878.698310135773,1610908.184958028
11407.977409981433,1540030.403312430
10932.612545425518,1604198.551533825
10595.89090895585,1663127.145299282
