11594.902573240293,1561813.04499123
10361.548873706342,1678004.306190630
10641.357258951886,1673460.79839843
10672.176756508183,1645320.192190857
10732.470433481925,1624180.081065738
11457.564994949813,1567457.135488667
11325.24426994688,1572622.821354779
11270.992976714402,1575523.137223792
10957.84600066489,1597433.954035866
11016.401218426372,1595760.417970798
10938.939386009823,1613110.26215506
11098.695579800862,1576058.380590042
11054.114000391563,1582894.823747344
10837.356620649738,1623236.950533122
11056.968128293523,1577541.178415925
10937.744348618617,1618713.431319919
10910.722169626124,1622659.93133093
10840.575859775332,1622930.471545262
10919.23527120147,1622093.912078979
