10521.022638301087,1678898.7093747
11322.224202310492,1547054.555988937
10635.823885072874,1654465.006511894
11016.218283507018,1585970.368107632
11129.344015618557,1581400.539474021
10781.411344721591,1613628.47152642
10553.838524884179,1678511.985059339
10920.627701092546,1597620.910041843
10914.302898029548,1611499.116391336
11249.466213464457,1564551.905216745
10746.22680560145,1629247.671830156
10693.15767727203,1649001.160492896
11224.784130939252,1570729.974766190
10741.954168325992,1640936.775814726
11235.151655718173,1569381.590086380
