10434.62514395219,1704907.48136355
11361.649026082772,1555390.276246416
10552.709812310608,1673375.656311164
10574.26361787228,1649597.957874758
11120.579040288096,1577982.499239890
10720.943729162751,1643607.738722761
10840.89226575208,1630703.261913251
11248.57271801446,1567887.737264923
10879.460785751095,1609802.959624073
11233.164803328871,1569631.781212462
11019.10590138895,1591122.641338980
11090.609833780216,1590453.472962113
10849.14471242087,1616613.704063537
10999.086686943332,1607828.563801519
10725.478659963856,1632215.63205062
11007.878378548954,1607080.47220085
10724.663851354688,1633784.9262000
