10431.60187259986,1700762.819447593
11276.13459387618,1555084.267402090
10536.200152161526,1655660.308945373
10830.126649505846,1604193.555408306
11131.602236698162,1565013.196366361
10918.336174931976,1589984.71311858
11035.06093565542,1585573.622097824
10800.343095742117,1625912.957629151
10715.125572394069,1645142.296520360
11211.548665913171,1561648.804582865
10770.303530671796,1630749.804159062
10677.92758384248,1650013.786352007
10593.66129146298,1654819.92294234
11025.467993383887,1587119.391906992
