10490.217636697556,1698242.916952393
11501.62041664505,1546234.457455303
11254.630772082777,1561625.97333872
11016.35844111819,1574227.957350275
10527.354402992478,1650037.411864399
10995.627025342483,1604633.558251250
10602.459991233201,1644102.01267491
10700.791208864634,1635458.451565155
10936.963935137119,1609448.258771198
10868.881075247005,1616799.37648434
10810.313148026598,1634996.91599702
10854.034408959747,1627244.83863809
10812.382485947837,1631994.465220547
10863.716891268596,1619812.46069996
