10471.567665971417,1704769.577778018
11543.5217144047,1524851.922071953
11219.271621055432,1569934.741016545
10533.150209007556,1663085.857430515
10817.705008216044,1604520.819062375
10595.649275150296,1638438.888747313
11106.839806729286,1577257.561909024
11020.77771389743,1596114.638113689
10778.681702032538,1629954.128269489
10992.496414050658,1603021.204522426
10653.808491462505,1634078.039858655
11143.648358972758,1570657.805611697
10754.34309190805,1631405.770732875
11018.090893239549,1602635.549328466
