10490.75219490158,1710634.385322628
11244.83443256019,1556988.487338954
10806.789568275151,1624053.502262849
11143.735791187963,1571578.846074036
10518.521790971543,1678610.173616293
10701.200751622875,1638616.782853045
10582.982760913485,1659731.83236154
10952.827391236753,1609127.423043276
10857.536556605424,1611248.088346581
11101.635231201279,1581608.019780621
10514.20864919999,1699189.547791357
11012.008088893159,1595146.600064421
11030.921192893644,1587913.710057602
10637.518804127278,1653711.443176175
10698.242614832337,1652433.623586138
