10299.272107433451,1699050.767267557
11188.895360646075,1562984.651524850
10542.489776786804,1676753.250236378
10748.791008293883,1620487.540305587
10804.39365174347,1608228.743092513
10930.625358156021,1598826.158653167
11127.93809754969,1576652.846631205
10601.63365925927,1665491.323077551
10740.739725362393,1648939.619494107
11006.822605748837,1581670.337814196
11003.324035241512,1591211.484457547
10688.580918927584,1662814.045196287
10713.574960697066,1654287.021146938
10734.579819010502,1652394.059205300
