10434.770732891435,1681559.316261452
11636.567226061048,1545377.646545877
11143.813026286673,1556031.99023574
10870.333090796888,1593163.895099406
11089.912489991566,1584835.848041782
10583.376890489857,1667576.726531459
11026.39173502556,1588759.220809387
10845.524966667206,1614506.226025096
10709.577660066783,1640821.064199017
10674.151742534916,1657565.074413056
10749.009622236992,1625136.747815602
10841.72776107802,1622717.779994574
10625.043218242115,1659200.80229884
10740.149662670146,1632785.023040046
