10415.957515486693,1694182.678209376
11316.452795175886,1557590.848987926
10605.111112940576,1658100.984274530
11170.553050523793,1567934.437903476
11112.27483815335,1587191.842999174
10929.38667351564,1611857.411699915
10749.128519326738,1640758.75491038
10710.8482156636,1648725.594234208
11149.295452565266,1580579.07485382
11005.559014420745,1591083.617534609
10967.448733415371,1601067.756059132
10612.339832958363,1650244.632584843
10793.914543070998,1630112.728758560
10899.317556804399,1622137.612063509
10865.598847011714,1625375.921833185
10993.959110912932,1595841.060381993
10795.330001186072,1625859.968477289
10897.657793602804,1624725.400287543
