11370.580439394991,1561153.382479423
10550.521711371772,1681894.305287191
11209.588265134054,1569002.23553465
11119.23798194761,1589847.766661397
10893.892632992112,1608170.939597682
10589.723772103167,1660891.19812573
10882.78860632874,1628736.859071885
10893.90067549602,1594023.533865180
10696.567640274152,1634505.923533560
11014.396148263984,1592029.911591577
10641.77273598821,1660129.772816582
10666.54947895861,1647608.305653479
10804.342946397428,1631943.083140627
11064.832711747551,1591999.093660164
10672.822187374355,1641269.043896260
10805.198159448708,1629533.129075150
