10359.208539198218,1711276.91847645
11251.678691137786,1578073.168373525
10514.833830254694,1688665.247874790
10570.394751467877,1649646.306746143
11028.939887118857,1582372.908300188
10977.004314954338,1602092.274280151
11171.743026324784,1580186.86386537
10717.472751371914,1642802.135778983
10762.499976186682,1634360.731578330
10902.619401388503,1605443.95154978
10825.700816225095,1626355.381101272
10895.970801709878,1614360.11715148
10721.877602562497,1639139.933533799
10861.097081500944,1618139.29568332
10858.976010877583,1623802.399263211
10836.936946523612,1624116.543986013
