1559193.7330589679,364360.01327
1661040.4427008263,357975.51827
1614253.686492609,358711.859
1581451.685427251,361360.109
1645123.4806303193,357996.51327
1568870.3853048114,363529.5320
1575245.4971168109,362155.7049
