11332.421452629062,1547622.722558456
10340.263022989622,1709943.113632239
10520.120723495342,1680390.196444167
10631.251408397049,1640138.49728753
10610.043240513916,1654238.8514075
10781.889483109037,1622353.846794363
11229.034866803044,1564310.357180079
11056.624710175807,1597769.39654799
11082.156720732033,1580112.703679718
10937.874939926302,1602184.890458732
10834.607050910314,1603517.090264792
11210.036292530216,1579079.303900523
10829.277825869349,1618128.669320465
11221.442179081918,1577251.759743145
10796.577520417457,1618828.205910778
